"ID{id,int}(idx)","类型{type,int}","类型(num,t)","选择描述(str,chooseDes)","场景跳转图片(str,datePlace)","跳转剧情(num,plotId)","微信开场剧情(str,startDes)","微信开场描述(str,indexDes)","美女约会开场(funcs,beautyStartDes)","美女约会地点引用(funcs,beautyDatePlace)","剧情(funcs,plotDes)","正确选择项(num,rightChoose)","奖励1{prize1,json_funcs}","奖励2{prize2,json_funcs}","奖励3{prize3,json_funcs}","选项1下一段剧情{nextCid1,int}","选项2下一段剧情{nextCid2,int} ","选项3下一段剧情{nextCid3,int}","剧情开始标志(num,showtime)",
57023507,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023508,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023509,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023510,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023511,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023512,1,3,豪华游轮,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800005,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023601,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023602,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023603,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023604,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023605,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023606,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023607,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023608,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023609,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023610,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023611,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023612,1,3,豪华游轮,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800005,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023701,1,3,餐厅,dizhi,53221013,,听说今天有家西餐厅开业，不知小姐姐是否有时间？,,50800001,"{{1,0,1,0},{{""听说今天有家西餐厅开业，不知小姐姐是否有时间？""},{""你这是在约我出去吃饭么？""},{""当然，可否给个机会？""},{""那好呀""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023702,1,3,度假山庄,dizhi,53221013,,酒吧分店今天开业，想请美女您来助助场。,,50800002,"{{1,0,1,0},{{""酒吧分店今天开业，想请美女您来助助场。""},{""这样就算邀请我了么？可真是一点诚意都没啊""},{""10分钟以后下楼，车已到位。""},{""你这人，可真是霸道，""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023703,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023704,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023705,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023706,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023707,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023708,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023709,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023710,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023711,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023712,1,3,豪华游轮,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800005,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023801,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023802,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023803,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023804,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023805,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023806,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023807,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023808,1,3,餐厅,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800001,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023809,1,3,度假山庄,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800002,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023810,1,3,公园,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800003,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023811,1,3,艺术展,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800004,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023812,1,3,豪华游轮,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800005,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023901,1,3,酒吧,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800011,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023902,1,3,KTV,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800012,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023903,1,3,电影院,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800013,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023904,1,3,酒吧,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800011,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023905,1,3,KTV,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800012,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023906,1,3,电影院,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800013,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023907,1,3,夜店,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800014,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023908,1,3,酒吧,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800011,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023909,1,3,KTV,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800012,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023910,1,3,电影院,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800013,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023911,1,3,夜店,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800014,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57023912,1,3,海边party,dizhi,53221013,,今天天气不错，考虑去逛逛街？,,50800015,"{{1,0,1,0},{{""今天天气不错，考虑去逛逛街？""},{""可以啊，我就缺个一个买单及提包的""},{""乐意效劳""},{""去哪里shopping呢？""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025001,1,6,公园,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025002,1,6,学校,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025003,1,6,海边,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025004,1,6,餐厅,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025005,1,6,郊外,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025006,1,6,餐厅,dizhi,53204041,,今天好热啊，不想吃饭,,50800001,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025007,1,6,学校,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025008,1,6,海边,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025009,1,6,餐厅,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025010,1,6,郊外,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025011,1,6,商场,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025012,1,6,学校,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025013,1,6,海边,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025014,1,6,餐厅,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025015,1,6,郊外,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025016,1,6,公园,dizhi,53220041,,今天好热啊，不想吃饭,,50800003,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
57025017,1,6,学校,dizhi,53221013,,今天好热啊，不想吃饭,,50800006,"{{0,1,0,1},{{""今天好热啊，不想吃饭""},{""呃……多少吃点吧""},{""除非你请我""},{""那去购物中心吧""}},{1,1,1,1}}",1,"[{type:42,param:0,value:3}]","[{type:42,param:0,value:2}]","[{type:42,param:0,value:1}]",0,0,0,1,
