"编号{id,int}(idx)","关卡名(str,pname)","关卡节点名(str,name)","描述(str,desc)","章节{chapter,int}(num,zj)","部分{part,int}(num,gk)","序号{ix,int}(num,zdjd)","头像(str,h1)","方头像(str,h2)","半身像(str,hf)","名字(str,bossn)","简介(str,bossd)","背景图(str,bg)","传单颜色(num,bColor)","战斗配置(num,fCfg)","口才{eqen,long}(num,kc)","实力{chance,long}(num,sl)","参数1{param1,long}","参数2{param2,long}","是否boss{boss,bool}(str,boss)","奖励{prize,json_funcs}(json,jl)","文字描述1","文字描述2",
40018924,189章2关,189章2关4点,189章2关4点描述,189,2,3,,,,,,,2,40200005,482526324,4639676200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018924,240018924,
40018925,189章2关,189章2关5点,189章2关5点描述,189,2,4,,,,,,,2,40200005,491895768,4684721600,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018925,240018925,
40018926,189章2关,189章2关6点,189章2关6点描述,189,2,5,,,,,,,1,40200005,506130114,4774812400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018926,240018926,
40018927,189章2关,189章2关7点,189章2关7点描述,189,2,6,,,,,,,1,40200005,520544642,4864903200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018927,240018927,
40018928,189章2关,189章2关8点,189章2关8点描述,189,2,7,,,,,,,3,40200005,535139352,4954994000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140018928,240018928,
40018931,189章3关,189章3关1点,189章3关1点描述,189,3,0,,,,,,,2,40200005,461018540,4564540000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018931,240018931,
40018932,189章3关,189章3关2点,189章3关2点描述,189,3,1,,,,,,,3,40200005,470238910,4610185400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018932,240018932,
40018933,189章3关,189章3关3点,189章3关3点描述,189,3,2,,,,,,,2,40200005,479550572,4655830800,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018933,240018933,
40018934,189章3关,189章3关4点,189章3关4点描述,189,3,3,,,,,,,1,40200005,488953524,4701476200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018934,240018934,
40018935,189章3关,189章3关5点,189章3关5点描述,189,3,4,,,,,,,1,40200002,498447768,4747121600,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018935,240018935,
40018936,189章3关,189章3关6点,189章3关6点描述,189,3,5,,,,,,,2,40200002,512871714,4838412400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018936,240018936,
40018937,189章3关,189章3关7点,189章3关7点描述,189,3,6,,,,,,,3,40200002,527478242,4929703200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018937,240018937,
40018938,189章3关,189章3关8点,189章3关8点描述,189,3,7,,,,,,,1,40200002,542267352,5020994000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140018938,240018938,
40018941,189章4关,189章4关1点,189章4关1点描述,189,4,0,,,,,,,2,40200004,467078540,4624540000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018941,240018941,
40018942,189章4关,189章4关2点,189章4关2点描述,189,4,1,,,,,,,1,40200004,476420110,4670785400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018942,240018942,
40018943,189章4关,189章4关3点,189章4关3点描述,189,4,2,,,,,,,3,40200004,485854172,4717030800,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018943,240018943,
40018944,189章4关,189章4关4点,189章4关4点描述,189,4,3,,,,,,,2,40200004,495380724,4763276200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018944,240018944,
40018945,189章4关,189章4关5点,189章4关5点描述,189,4,4,,,,,,,1,40200009,504999768,4809521600,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018945,240018945,
40018946,189章4关,189章4关6点,189章4关6点描述,189,4,5,,,,,,,3,40200009,519613314,4902012400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018946,240018946,
40018947,189章4关,189章4关7点,189章4关7点描述,189,4,6,,,,,,,3,40200008,534411842,4994503200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018947,240018947,
40018948,189章4关,189章4关8点,189章4关8点描述,189,4,7,,,,,,,3,40200008,549395352,5086994000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140018948,240018948,
40018951,189章5关,189章5关1点,189章5关1点描述,189,5,0,,,,,,,1,40200004,473138540,4684540000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018951,240018951,
40018952,189章5关,189章5关2点,189章5关2点描述,189,5,1,,,,,,,3,40200004,482601310,4731385400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018952,240018952,
40018953,189章5关,189章5关3点,189章5关3点描述,189,5,2,,,,,,,3,40200002,492157772,4778230800,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018953,240018953,
40018954,189章5关,189章5关4点,189章5关4点描述,189,5,3,,,,,,,2,40200002,501807924,4825076200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018954,240018954,
40018955,189章5关,189章5关5点,189章5关5点描述,189,5,4,,,,,,,3,40200004,511551768,4871921600,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018955,240018955,
40018956,189章5关,189章5关6点,189章5关6点描述,189,5,5,,,,,,,2,40200004,526354914,4965612400,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018956,240018956,
40018957,189章5关,189章5关7点,189章5关7点描述,189,5,6,,,,,,,2,40200003,541345442,5059303200,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5}]",140018957,240018957,
40018958,189章5关,189章5关8点,189章5关8点描述,189,5,7,,,,,,,1,40200003,556523352,5152994000,10000,75600,false,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140018958,240018958,
40018961,地头蛇,地头蛇,地头蛇描述,189,6,0,10031204,10031234,10032204,第189BOSS,第189BOSS描述,gk_2,,40200010,0,30728920000,0,0,true,"[{type:4,param:80400001,value:230350},{type:10,param:0,value:5},{type:11,param:30130005,value:1},{type:33,value:25}]",140018961,240018961,
40019011,190章1关,190章1关1点,190章1关1点描述,190,1,0,,,,,,,2,40200007,488288540,4834540000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019011,240019011,
40019012,190章1关,190章1关2点,190章1关2点描述,190,1,1,,,,,,,3,40200007,498054310,4882885400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019012,240019012,
40019013,190章1关,190章1关3点,190章1关3点描述,190,1,2,,,,,,,2,40200005,507916772,4931230800,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019013,240019013,
40019014,190章1关,190章1关4点,190章1关4点描述,190,1,3,,,,,,,2,40200005,517875924,4979576200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019014,240019014,
40019015,190章1关,190章1关5点,190章1关5点描述,190,1,4,,,,,,,2,40200005,527931768,5027921600,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019015,240019015,
40019016,190章1关,190章1关6点,190章1关6点描述,190,1,5,,,,,,,2,40200005,543208914,5124612400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019016,240019016,
40019017,190章1关,190章1关7点,190章1关7点描述,190,1,6,,,,,,,1,40200001,558679442,5221303200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019017,240019017,
40019018,190章1关,190章1关8点,190章1关8点描述,190,1,7,,,,,,,3,40200001,574343352,5317994000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019018,240019018,
40019021,190章2关,190章2关1点,190章2关1点描述,190,2,0,,,,,,,2,40200009,503438540,4984540000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019021,240019021,
40019022,190章2关,190章2关2点,190章2关2点描述,190,2,1,,,,,,,2,40200009,513507310,5034385400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019022,240019022,
40019023,190章2关,190章2关3点,190章2关3点描述,190,2,2,,,,,,,1,40200004,523675772,5084230800,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019023,240019023,
40019024,190章2关,190章2关4点,190章2关4点描述,190,2,3,,,,,,,3,40200004,533943924,5134076200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019024,240019024,
40019025,190章2关,190章2关5点,190章2关5点描述,190,2,4,,,,,,,3,40200006,544311768,5183921600,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019025,240019025,
40019026,190章2关,190章2关6点,190章2关6点描述,190,2,5,,,,,,,2,40200006,560062914,5283612400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019026,240019026,
40019027,190章2关,190章2关7点,190章2关7点描述,190,2,6,,,,,,,1,40200004,576013442,5383303200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019027,240019027,
40019028,190章2关,190章2关8点,190章2关8点描述,190,2,7,,,,,,,1,40200004,592163352,5482994000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019028,240019028,
40019031,190章3关,190章3关1点,190章3关1点描述,190,3,0,,,,,,,3,40200001,518588540,5134540000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019031,240019031,
40019032,190章3关,190章3关2点,190章3关2点描述,190,3,1,,,,,,,1,40200001,528960310,5185885400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019032,240019032,
40019033,190章3关,190章3关3点,190章3关3点描述,190,3,2,,,,,,,3,40200003,539434772,5237230800,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019033,240019033,
40019034,190章3关,190章3关4点,190章3关4点描述,190,3,3,,,,,,,3,40200003,550011924,5288576200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019034,240019034,
40019035,190章3关,190章3关5点,190章3关5点描述,190,3,4,,,,,,,3,40200007,560691768,5339921600,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019035,240019035,
40019036,190章3关,190章3关6点,190章3关6点描述,190,3,5,,,,,,,1,40200007,576916914,5442612400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019036,240019036,
40019037,190章3关,190章3关7点,190章3关7点描述,190,3,6,,,,,,,2,40200006,593347442,5545303200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019037,240019037,
40019038,190章3关,190章3关8点,190章3关8点描述,190,3,7,,,,,,,1,40200006,609983352,5647994000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019038,240019038,
40019041,190章4关,190章4关1点,190章4关1点描述,190,4,0,,,,,,,1,40200002,533738540,5284540000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019041,240019041,
40019042,190章4关,190章4关2点,190章4关2点描述,190,4,1,,,,,,,1,40200002,544413310,5337385400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019042,240019042,
40019043,190章4关,190章4关3点,190章4关3点描述,190,4,2,,,,,,,1,40200001,555193772,5390230800,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019043,240019043,
40019044,190章4关,190章4关4点,190章4关4点描述,190,4,3,,,,,,,2,40200001,566079924,5443076200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019044,240019044,
40019045,190章4关,190章4关5点,190章4关5点描述,190,4,4,,,,,,,1,40200008,577071768,5495921600,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019045,240019045,
40019046,190章4关,190章4关6点,190章4关6点描述,190,4,5,,,,,,,2,40200008,593770914,5601612400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019046,240019046,
40019047,190章4关,190章4关7点,190章4关7点描述,190,4,6,,,,,,,2,40200009,610681442,5707303200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019047,240019047,
40019048,190章4关,190章4关8点,190章4关8点描述,190,4,7,,,,,,,1,40200009,627803352,5812994000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019048,240019048,
40019051,190章5关,190章5关1点,190章5关1点描述,190,5,0,,,,,,,2,40200009,548888540,5434540000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019051,240019051,
40019052,190章5关,190章5关2点,190章5关2点描述,190,5,1,,,,,,,2,40200009,559866310,5488885400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019052,240019052,
40019053,190章5关,190章5关3点,190章5关3点描述,190,5,2,,,,,,,1,40200001,570952772,5543230800,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019053,240019053,
40019054,190章5关,190章5关4点,190章5关4点描述,190,5,3,,,,,,,1,40200001,582147924,5597576200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019054,240019054,
40019055,190章5关,190章5关5点,190章5关5点描述,190,5,4,,,,,,,3,40200008,593451768,5651921600,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019055,240019055,
40019056,190章5关,190章5关6点,190章5关6点描述,190,5,5,,,,,,,3,40200008,610624914,5760612400,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019056,240019056,
40019057,190章5关,190章5关7点,190章5关7点描述,190,5,6,,,,,,,2,40200009,628015442,5869303200,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5}]",140019057,240019057,
40019058,190章5关,190章5关8点,190章5关8点描述,190,5,7,,,,,,,3,40200009,645623352,5977994000,10000,76000,false,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019058,240019058,
40019061,地头蛇,地头蛇,地头蛇描述,190,6,0,10031209,10031239,10032209,第190BOSS,第190BOSS描述,gk_3,,40200010,0,31497060000,0,0,true,"[{type:4,param:80400001,value:231680},{type:10,param:0,value:5},{type:11,param:30130005,value:1},{type:33,value:25}]",140019061,240019061,
40019111,191章1关,191章1关1点,191章1关1点描述,191,1,0,,,,,,,3,40200008,564038540,5584540000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019111,240019111,
40019112,191章1关,191章1关2点,191章1关2点描述,191,1,1,,,,,,,3,40200008,575319310,5640385400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019112,240019112,
40019113,191章1关,191章1关3点,191章1关3点描述,191,1,2,,,,,,,1,40200003,586711772,5696230800,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019113,240019113,
40019114,191章1关,191章1关4点,191章1关4点描述,191,1,3,,,,,,,3,40200003,598215924,5752076200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019114,240019114,
40019115,191章1关,191章1关5点,191章1关5点描述,191,1,4,,,,,,,3,40200006,609831768,5807921600,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019115,240019115,
40019116,191章1关,191章1关6点,191章1关6点描述,191,1,5,,,,,,,2,40200006,627478914,5919612400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019116,240019116,
40019117,191章1关,191章1关7点,191章1关7点描述,191,1,6,,,,,,,1,40200006,645349442,6031303200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019117,240019117,
40019118,191章1关,191章1关8点,191章1关8点描述,191,1,7,,,,,,,3,40200006,663443352,6142994000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019118,240019118,
40019121,191章2关,191章2关1点,191章2关1点描述,191,2,0,,,,,,,2,40200001,579188540,5734540000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019121,240019121,
40019122,191章2关,191章2关2点,191章2关2点描述,191,2,1,,,,,,,1,40200001,590772310,5791885400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019122,240019122,
40019123,191章2关,191章2关3点,191章2关3点描述,191,2,2,,,,,,,1,40200004,602470772,5849230800,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019123,240019123,
40019124,191章2关,191章2关4点,191章2关4点描述,191,2,3,,,,,,,1,40200004,614283924,5906576200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019124,240019124,
40019125,191章2关,191章2关5点,191章2关5点描述,191,2,4,,,,,,,1,40200006,626211768,5963921600,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019125,240019125,
40019126,191章2关,191章2关6点,191章2关6点描述,191,2,5,,,,,,,3,40200006,644332914,6078612400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019126,240019126,
40019127,191章2关,191章2关7点,191章2关7点描述,191,2,6,,,,,,,2,40200009,662683442,6193303200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019127,240019127,
40019128,191章2关,191章2关8点,191章2关8点描述,191,2,7,,,,,,,2,40200009,681263352,6307994000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019128,240019128,
40019131,191章3关,191章3关1点,191章3关1点描述,191,3,0,,,,,,,3,40200002,594338540,5884540000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019131,240019131,
40019132,191章3关,191章3关2点,191章3关2点描述,191,3,1,,,,,,,3,40200002,606225310,5943385400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019132,240019132,
40019133,191章3关,191章3关3点,191章3关3点描述,191,3,2,,,,,,,2,40200006,618229772,6002230800,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019133,240019133,
40019134,191章3关,191章3关4点,191章3关4点描述,191,3,3,,,,,,,3,40200006,630351924,6061076200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019134,240019134,
40019135,191章3关,191章3关5点,191章3关5点描述,191,3,4,,,,,,,3,40200003,642591768,6119921600,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019135,240019135,
40019136,191章3关,191章3关6点,191章3关6点描述,191,3,5,,,,,,,2,40200003,661186914,6237612400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019136,240019136,
40019137,191章3关,191章3关7点,191章3关7点描述,191,3,6,,,,,,,3,40200007,680017442,6355303200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019137,240019137,
40019138,191章3关,191章3关8点,191章3关8点描述,191,3,7,,,,,,,2,40200007,699083352,6472994000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019138,240019138,
40019141,191章4关,191章4关1点,191章4关1点描述,191,4,0,,,,,,,1,40200001,609488540,6034540000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019141,240019141,
40019142,191章4关,191章4关2点,191章4关2点描述,191,4,1,,,,,,,3,40200001,621678310,6094885400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019142,240019142,
40019143,191章4关,191章4关3点,191章4关3点描述,191,4,2,,,,,,,3,40200002,633988772,6155230800,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019143,240019143,
40019144,191章4关,191章4关4点,191章4关4点描述,191,4,3,,,,,,,2,40200002,646419924,6215576200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019144,240019144,
40019145,191章4关,191章4关5点,191章4关5点描述,191,4,4,,,,,,,2,40200001,658971768,6275921600,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019145,240019145,
40019146,191章4关,191章4关6点,191章4关6点描述,191,4,5,,,,,,,2,40200001,678040914,6396612400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019146,240019146,
40019147,191章4关,191章4关7点,191章4关7点描述,191,4,6,,,,,,,3,40200008,697351442,6517303200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019147,240019147,
40019148,191章4关,191章4关8点,191章4关8点描述,191,4,7,,,,,,,3,40200008,716903352,6637994000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019148,240019148,
40019151,191章5关,191章5关1点,191章5关1点描述,191,5,0,,,,,,,2,40200001,624638540,6184540000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019151,240019151,
40019152,191章5关,191章5关2点,191章5关2点描述,191,5,1,,,,,,,2,40200001,637131310,6246385400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019152,240019152,
40019153,191章5关,191章5关3点,191章5关3点描述,191,5,2,,,,,,,1,40200008,649747772,6308230800,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019153,240019153,
40019154,191章5关,191章5关4点,191章5关4点描述,191,5,3,,,,,,,2,40200008,662487924,6370076200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019154,240019154,
40019155,191章5关,191章5关5点,191章5关5点描述,191,5,4,,,,,,,2,40200008,675351768,6431921600,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019155,240019155,
40019156,191章5关,191章5关6点,191章5关6点描述,191,5,5,,,,,,,2,40200008,694894914,6555612400,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019156,240019156,
40019157,191章5关,191章5关7点,191章5关7点描述,191,5,6,,,,,,,2,40200004,714685442,6679303200,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5}]",140019157,240019157,
40019158,191章5关,191章5关8点,191章5关8点描述,191,5,7,,,,,,,2,40200004,734723352,6802994000,10000,76400,false,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019158,240019158,
40019161,地头蛇,地头蛇,地头蛇描述,191,6,0,10031207,10031237,10032207,第191BOSS,第191BOSS描述,gk_3,,40200010,0,32275200000,0,0,true,"[{type:4,param:80400001,value:233010},{type:10,param:0,value:5},{type:11,param:30130005,value:1},{type:33,value:25}]",140019161,240019161,
40019211,192章1关,192章1关1点,192章1关1点描述,192,1,0,,,,,,,1,40200002,639788540,6334540000,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019211,240019211,
40019212,192章1关,192章1关2点,192章1关2点描述,192,1,1,,,,,,,1,40200002,652584310,6397885400,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019212,240019212,
40019213,192章1关,192章1关3点,192章1关3点描述,192,1,2,,,,,,,1,40200006,665506772,6461230800,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019213,240019213,
40019214,192章1关,192章1关4点,192章1关4点描述,192,1,3,,,,,,,2,40200006,678555924,6524576200,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019214,240019214,
40019215,192章1关,192章1关5点,192章1关5点描述,192,1,4,,,,,,,2,40200002,691731768,6587921600,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019215,240019215,
40019216,192章1关,192章1关6点,192章1关6点描述,192,1,5,,,,,,,3,40200002,711748914,6714612400,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019216,240019216,
40019217,192章1关,192章1关7点,192章1关7点描述,192,1,6,,,,,,,3,40200003,732019442,6841303200,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019217,240019217,
40019218,192章1关,192章1关8点,192章1关8点描述,192,1,7,,,,,,,3,40200003,752543352,6967994000,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019218,240019218,
40019221,192章2关,192章2关1点,192章2关1点描述,192,2,0,,,,,,,3,40200008,654938540,6484540000,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019221,240019221,
40019222,192章2关,192章2关2点,192章2关2点描述,192,2,1,,,,,,,3,40200008,668037310,6549385400,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019222,240019222,
40019223,192章2关,192章2关3点,192章2关3点描述,192,2,2,,,,,,,2,40200007,681265772,6614230800,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019223,240019223,
40019224,192章2关,192章2关4点,192章2关4点描述,192,2,3,,,,,,,1,40200007,694623924,6679076200,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019224,240019224,
40019225,192章2关,192章2关5点,192章2关5点描述,192,2,4,,,,,,,3,40200009,708111768,6743921600,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019225,240019225,
40019226,192章2关,192章2关6点,192章2关6点描述,192,2,5,,,,,,,2,40200009,728602914,6873612400,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019226,240019226,
40019227,192章2关,192章2关7点,192章2关7点描述,192,2,6,,,,,,,2,40200003,749353442,7003303200,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019227,240019227,
40019228,192章2关,192章2关8点,192章2关8点描述,192,2,7,,,,,,,1,40200003,770363352,7132994000,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5},{type:11,param:30130015,value:1}]",140019228,240019228,
40019231,192章3关,192章3关1点,192章3关1点描述,192,3,0,,,,,,,3,40200003,670088540,6634540000,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019231,240019231,
40019232,192章3关,192章3关2点,192章3关2点描述,192,3,1,,,,,,,2,40200003,683490310,6700885400,10000,76800,false,"[{type:4,param:80400001,value:234340},{type:10,param:0,value:5}]",140019232,240019232,
