"ID{id,int}(idx)","名字(str,n)","头像(str,p)","类型(num,tp)","权重{weight,int}","最大血量{maxLf,long}(num,maxLf)"," 击杀积分{killScorePrize,int}(num,killScorePrize)","击杀奖励{killPrize,int}(num,killPrize)","奖励((fun,s)",
70500812,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500813,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500814,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500815,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500816,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500817,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500818,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500819,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500820,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500821,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500822,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500823,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500824,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500825,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500826,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500827,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500828,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500829,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500830,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500831,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500832,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500833,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500834,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500835,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500836,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500837,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500838,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500839,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500840,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500841,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500842,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500843,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500844,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500845,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500846,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500847,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500848,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500849,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500850,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500851,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500852,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500853,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500854,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500855,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500856,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500857,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500858,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500859,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500860,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500861,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500862,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500863,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500864,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500865,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500866,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500867,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500868,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500869,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500870,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500871,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500872,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500873,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500874,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500875,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500876,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500877,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500878,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500879,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500880,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500881,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500882,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500883,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500884,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500885,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500886,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500887,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500888,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500889,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500890,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500891,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500892,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500893,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500894,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500895,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500896,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500897,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500898,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500899,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500900,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500901,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500902,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500903,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500904,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500905,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500906,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500907,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500908,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500909,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500910,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500911,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500912,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500913,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500914,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500915,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500916,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500917,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500918,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500919,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500920,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500921,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500922,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500923,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500924,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500925,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500926,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500927,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500928,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500929,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500930,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500931,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500932,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500933,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500934,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500935,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500936,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500937,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500938,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500939,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500940,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500941,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500942,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500943,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500944,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500945,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500946,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500947,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500948,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500949,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500950,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500951,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500952,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500953,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500954,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500955,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500956,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500957,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500958,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500959,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500960,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500961,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500962,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500963,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500964,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500965,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500966,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500967,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500968,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500969,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500970,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500971,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500972,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500973,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500974,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500975,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500976,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500977,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500978,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500979,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500980,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500981,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500982,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500983,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500984,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500985,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500986,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500987,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500988,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500989,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500990,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500991,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500992,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500993,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500994,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500995,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500996,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500997,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500998,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70500999,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70501000,初级员工,10031201,7,36,10000000,5,89700010,"{30200007,30200012,30200017,30200022,30041017}",
70501001,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501002,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501003,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501004,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501005,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501006,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501007,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501008,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501009,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501010,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501011,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501012,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501013,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501014,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501015,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501016,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501017,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501018,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501019,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501020,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501021,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501022,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501023,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501024,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501025,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501026,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501027,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501028,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501029,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501030,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501031,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501032,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501033,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501034,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501035,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501036,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501037,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501038,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501039,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501040,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501041,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501042,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501043,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501044,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501045,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501046,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501047,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501048,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501049,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501050,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501051,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501052,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501053,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501054,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501055,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501056,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501057,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501058,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501059,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501060,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501061,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501062,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501063,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501064,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501065,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501066,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501067,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501068,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501069,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501070,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501071,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501072,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501073,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501074,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501075,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501076,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501077,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501078,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501079,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501080,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501081,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
70501082,中级员工,10031202,6,134,50000000,10,89700011,"{30200008,30200013,30200018,30200023,30041017}",
